"Id","Subject","OwnerId","ActivityDate","CompletedDateTime","CreatedDate","Status","Number_of_days_overdue__c","Task_Category__c"
"00TOJ00000jFqqs2AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2026-06-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqqt2AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2026-09-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqqu2AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2026-12-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqqv2AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2027-03-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqqw2AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2027-06-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqqx2AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2027-09-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqqy2AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2027-12-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqqz2AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2028-03-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr02AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2028-06-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr12AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2028-09-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr22AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2028-12-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr32AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2029-03-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr42AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2029-06-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr52AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2029-09-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr62AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2029-12-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr72AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2030-03-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr82AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2030-06-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFqr92AC","R-CW(Q) -  Mackay Joan 76013143  $17,091.34","005Hs00000CkhEXIAZ","2030-09-10","","2025-10-20T18:16:41.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOp2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","","","2025-10-20T18:27:27.000Z","Open","","R-CW(Q)"
"00TOJ00000jFrOq2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2025-12-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOr2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2026-03-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOs2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2026-06-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOt2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2026-09-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOu2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2026-12-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOv2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2027-03-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOw2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2027-06-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOx2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2027-09-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOy2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2027-12-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrOz2AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2028-03-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP02AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2028-06-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP12AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2028-09-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP22AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2028-12-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP32AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2029-03-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP42AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2029-06-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP52AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2029-09-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP62AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2029-12-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP72AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2030-03-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP82AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2030-06-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFrP92AK","R-CW(Q) - Drazin, Miriam 36702098  $9,644.1","005Hs00000CkhEXIAZ","2030-09-10","","2025-10-20T18:27:27.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznd2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","","","2025-10-20T18:21:36.000Z","Open","","R-CW(Q)"
"00TOJ00000jFzne2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2025-12-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznf2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2026-03-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFzng2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2026-06-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznh2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2026-09-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFzni2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2026-12-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznj2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2027-03-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznk2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2027-06-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznl2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2027-09-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznm2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2027-12-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznn2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2028-03-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFzno2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2028-06-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznp2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2028-09-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznq2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2028-12-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznr2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2029-03-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFzns2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2029-06-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznt2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2029-09-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznu2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2029-12-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznv2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2030-03-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznw2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2030-06-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jFznx2AC","R-CW(Q) - Drazin, Yale 76202175  $11,018.81 (15% WHT)","005Hs00000CkhEXIAZ","2030-09-10","","2025-10-20T18:21:36.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8Q2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","","","2025-10-20T18:41:25.000Z","Open","","R-CW(Q)"
"00TOJ00000jGE8R2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8S2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2026-03-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8T2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2026-06-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8U2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2026-09-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8V2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8W2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2027-03-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8X2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2027-06-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8Y2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2027-09-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8Z2AW","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8a2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2028-03-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8b2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2028-06-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8c2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2028-09-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8d2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8e2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2029-03-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8f2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2029-06-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8g2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2029-09-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8h2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8i2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2030-03-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8j2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2030-06-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGE8k2AG","R-CW(Q) - Poskanzer- 6C56AZT - $12,583.53","005Hs00000CkhEXIAZ","2030-09-15","","2025-10-20T18:41:25.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGRt2AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","","","2025-10-20T18:33:20.000Z","Open","","R-CW(Q)"
"00TOJ00000jGGRu2AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGRv2AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2026-03-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGRw2AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2026-06-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGRx2AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2026-09-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGRy2AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGRz2AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2027-03-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS02AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2027-06-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS12AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2027-09-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS22AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS32AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2028-03-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS42AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2028-06-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS52AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2028-09-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS62AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS72AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2029-03-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS82AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2029-06-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGS92AO","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2029-09-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGSA2A4","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGSB2A4","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2030-03-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGSC2A4","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2030-06-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGSD2A4","R-CW(Q) - Ferrante, Angela - 6C55AMT $22,758.66","005Hs00000CkhEXIAZ","2030-09-15","","2025-10-20T18:33:20.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYP2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","","","2025-10-20T18:43:06.000Z","Open","","R-CW(Q)"
"00TOJ00000jGGYQ2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYR2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2026-03-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYS2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2026-06-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYT2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2026-09-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYU2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYV2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2027-03-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYW2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2027-06-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYX2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2027-09-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYY2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYZ2A4","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2028-03-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYa2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2028-06-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYb2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2028-09-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYc2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYd2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2029-03-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYe2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2029-06-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYf2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2029-09-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYg2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYh2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2030-03-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYi2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2030-06-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGGYj2AO","R-CW(Q)-Nisenholt, Judith-6C56A0Y- $13,887.66","005Hs00000CkhEXIAZ","2030-09-15","","2025-10-20T18:43:06.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGKiP2AW","R-CW(Q)-Carmody-6C5653T-$19,853.16","005Hs00000CkhEXIAZ","","","2025-10-20T18:35:57.000Z","Open","","R-CW(Q)"
"00TOJ00000jGKiQ2AW","R-CW(Q)-Carmody-6C5653T-$19,853.16","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-20T18:35:57.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGKiR2AW","R-CW(Q)-Carmody-6C5653T-$19,853.16","005Hs00000CkhEXIAZ","2026-03-15","","2025-10-20T18:35:57.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGKiS2AW","R-CW(Q)-Carmody-6C5653T-$19,853.16","005Hs00000CkhEXIAZ","2026-06-15","","2025-10-20T18:35:57.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGKiT2AW","R-CW(Q)-Carmody-6C5653T-$19,853.16","005Hs00000CkhEXIAZ","2026-09-15","","2025-10-20T18:35:57.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGKiU2AW","R-CW(Q)-Carmody-6C5653T-$19,853.16","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-20T18:35:57.000Z","Open","0.0","R-CW(Q)"
"00TOJ00000jGKiV2AW","R-CW(Q)-Carmody-6C5653T-$19,853.16","005Hs00000CkhEXIAZ","2027-03-15","","2025-10-20T18:35:57.000Z","Open","0.0","R-CW(Q)"
